,p1mean,p1median,p1std,p2mean,p2median,p2std,pval,reaction
235,-5.09313313154e-14,-3.8777905299e-14,3.83524872691e-14,3.49740626246e-13,2.15126709868e-13,2.69328231125e-13,0.002,TGBPA
236,7.36484685489e-15,5.25170363051e-15,6.18497805532e-15,-1.64311797696e-14,-1.40947893274e-14,1.09256002332e-14,0.002,IT6PT
237,3.81660464957e-14,4.04385731057e-14,2.26439163665e-14,4.1371356321e-13,3.12847543135e-13,2.53305250328e-13,0.002,GAL6PI
238,0.227786617361,0.166924376507,0.199074695828,0.336325715617,0.295721579148,0.228794748506,0.646,GLYAT
239,0.119301638403,0.117947803017,0.0577816440301,0.135042791414,0.107883824072,0.11025486348,0.962,SERDA
240,148.670521491,129.984762765,105.450196512,665.800935784,666.481071456,52.4497341495,0.004,APDH
241,4.37711814239,4.32313001641,0.656319681002,2.85614192503,2.85388678384,0.501345788561,0.064,GCCa
242,0.2182451651,0.187540723906,0.17077943586,0.143488201584,0.117283478539,0.115819377215,0.758,SERD_D
243,0.361419564367,0.295988124237,0.25618911889,0.432359332953,0.40498988855,0.288568956526,0.88,HSDy
244,9.52674776979,9.161929841,2.09282594698,9.30984758441,9.00149835124,1.74042713925,0.938,PSP_L
245,0.718808915739,0.651761589757,0.306422200718,0.93576049304,0.923752691815,0.319147931574,0.532,ASPK
246,0.222796135516,0.169493761402,0.189177328403,0.260541622599,0.200891069016,0.224667080199,0.858,THRA
247,0.227786617363,0.166924376508,0.199074695828,0.336325715617,0.295721579148,0.228794748506,0.646,THRD
248,0.574163574339,0.525230338567,0.293624975605,0.716652500145,0.699913681652,0.297563396709,0.688,THRS
249,8.21812947272e-15,7.82522804374e-15,4.11867651987e-15,0.0,0.0,0.0,0.002,BETALDHx
250,-1.79867739249e-13,-1.62267069286e-13,1.28167433592e-13,2.33591281778e-12,1.97491605875e-12,1.70785035782e-12,0.002,AMPTASECG
251,3.16538793233e-14,3.121865714e-14,1.68753821471e-14,9.20343326155e-15,8.99339902363e-15,1.25674814246e-15,0.284,CHOLD2
252,0.107080915425,0.0796567513719,0.0957881978233,0.0994986226503,0.0823840524234,0.0817474943905,1.0,THRD_L
253,5.10960194048,5.0586126457,0.555283423243,5.8504282655,5.87531749749,0.659345406842,0.428,GHMT2r
254,9.52674776979,9.161929841,2.09282594698,9.30984758441,9.00149835124,1.74042713925,0.938,PGCD
255,0.218245165102,0.187540723905,0.17077943586,0.143488201585,0.117283478542,0.115819377215,0.758,SERR
256,9.52674776979,9.161929841,2.09282594698,9.30984758441,9.00149835125,1.74042713925,0.938,PSERT
257,0.307889633271,0.242383799465,0.264363389059,0.442541542257,0.373241591311,0.301425009378,0.636,HSDxi
258,1.0231815395e-15,0.0,1.07420093066e-14,-3.10683390126e-12,-4.54747350886e-12,3.07363327284e-12,0.568,MANPGH
259,1.44593843964,0.979852881145,1.57115007024,1.64925562841,1.3195377005,1.45342655363,0.85,GLYCK
260,0.574163574339,0.525230338567,0.293624975605,0.716652500145,0.699913681652,0.297563396709,0.688,HSK
261,0.718808915739,0.651761589757,0.306422200718,0.93576049304,0.923752691815,0.319147931574,0.532,ASAD
262,0.274182652534,0.25133425178,0.204862629144,0.144984886839,0.107471726364,0.12942768427,0.534,SER_AL
263,1.29034560814e-13,0.0,2.98537191185e-13,9.55083123699e-13,4.54747350886e-13,1.83486712838e-12,0.83,ALAS
264,-9.05403144437e-15,-8.21949748073e-15,5.96984367724e-15,-9.20343326155e-15,-8.99339902363e-15,1.25674814246e-15,0.808,CHOLD
265,-657.857958698,-656.379254243,90.2352027584,-794.169028201,-796.176738513,58.3575555254,0.104,GAPDi_nadp
266,-86.7031019828,-110.824589582,131.149347529,60.5357497713,4.48271977657,156.943093605,0.32,ADGI
267,1.28966047431,1.11865340164,0.960515540055,0.94665770641,0.440198174931,1.06338395172,0.662,PPCK
268,1.35093294974,0.923725149988,1.13584817813,1.03196966307,0.948250802068,0.786554434898,0.908,GD3P2
269,0.666944757098,0.391892799721,0.737613510799,1.70470417179,1.44132995632,1.1487956924,0.362,ACNO
270,448.05900343,458.858575792,106.05244967,279.421325584,298.340766661,86.5671616862,0.09,PGCM
271,4.37711814239,4.32313001641,0.656319681002,2.85614192503,2.85388678384,0.501345788561,0.064,GCCc
272,0.370537637071,0.318113923132,0.282901116073,0.0134396053653,0.0129192645023,0.00936976441908,0.05,POR_syn
273,-6.79352831177,-6.91955605288,1.8079449954,-7.0523814419,-7.14864530871,1.08376207442,1.0,PGM
274,1.03644841016,0.747884219124,0.923702264002,0.953064818557,0.756796055537,0.944344765493,0.944,GLUKA
275,-92.2096640014,-116.279251499,131.679320957,55.7900769603,-1.01458617999,157.344336167,0.316,G6PI3
276,360.319453038,366.855207994,100.358229702,339.004010537,310.488648113,103.725578334,0.744,G6PI2
277,644.334554006,643.237334172,90.131309281,780.488024466,782.098201146,58.4330904,0.096,GAPD
278,-13.5234046922,-13.7638018138,1.60848959025,-13.6810037348,-13.8824003602,1.10535264302,0.954,PGK
279,121.204901612,101.644448479,85.5693487734,186.303666357,146.445177666,122.290305393,0.632,LDH_L
280,2.51271187021,2.29236761161,1.44741918459,3.05909360997,3.04252541796,1.72269729449,0.844,G1PP
281,1.04652355311,0.755901235822,0.976043513119,0.905195702705,0.721238511704,0.708385922776,0.946,HEX1
282,486.426181005,494.371977187,83.9404988679,449.693327931,438.843939174,76.3284905255,0.602,GalMr
283,488.303849888,495.984646615,83.8620463874,452.044227835,441.51558167,76.635295157,0.612,XYLI2
284,-6.13168042248,-6.26134408079,1.08018212485,-6.33723418264,-6.41295537068,0.700838165863,0.942,TPI
285,-8.99097138818,-9.16442491996,1.30991862378,-8.23780011459,-8.31084322656,0.926270651,0.638,ENO
286,0.467227253307,0.346302695978,0.419321999531,0.587038029029,0.457491067871,0.480996417688,0.918,ACS
287,-0.59351186956,-0.501038097661,0.446117449031,-0.0134810214445,-0.0138160415284,0.00549852595622,0.054,ALCD2x
288,636.84962213,636.002418043,69.9345885309,723.816762751,730.341702836,53.3300116225,0.282,PYK
289,350.50398867,348.709959695,67.0059142746,247.183557513,248.111842222,72.4559456838,0.196,PFK_adp
290,1.31131984606,1.30907600566,0.728551948258,0.898623145277,0.64454647632,0.78904287176,0.694,DGLACH
291,-1.33242733866,-1.49378604628,1.7905697244,0.373090178295,1.35208238553,3.21649775029,0.58,OBFOX
292,-3.78891646724,-3.48277772486,2.00832701591,-3.0156168998,-2.77008976216,1.57508047508,0.822,HPYRI
293,557.331224514,560.075493646,79.9776138281,-38.6664167322,-36.8445506085,14.3982955356,0.002,SPT_syn
294,-1.76152313015e-13,-1.70567174374e-13,1.08561206686e-13,2.50215325547e-12,1.0519523862e-12,2.4495624607e-12,0.002,GLYFEM
295,502.841283913,486.548254187,93.838085315,724.787970682,735.339547111,68.5825934202,0.002,HBCHLR
296,-1.76152313015e-13,-1.70567174374e-13,1.08561206686e-13,2.50215325547e-12,1.0519523862e-12,2.4495624607e-12,0.002,GCALDD
297,2.31767350344,1.77912498127,1.95793818724,1.83249656753,1.59995908598,1.25120845131,0.88,TRSARr
298,0.241507762894,0.253209153845,0.142616673672,0.308844609298,0.340443466624,0.166947758872,0.796,GLYCL_2
299,1.4712429638,1.1293860219,1.16715534922,1.18312033225,0.980597219708,0.960786118113,0.876,TRSARr2
300,0.859888638097,0.71499040307,0.64508692744,1.08935274706,0.90285202592,0.906649481987,0.882,FDH
301,2.33417487297e-13,2.3221759489e-13,1.24748746526e-13,3.45069273091e-13,3.3932694923e-13,1.16319597156e-13,0.424,GLYCO
302,1.12337629103,0.803355103908,0.976968783123,0.987180294371,0.772037500531,0.832925894319,0.938,FTHFD
303,0.0164999060324,0.0160334788546,0.00314639183721,0.0202865392782,0.0213003510285,0.00571195413834,0.544,IG3PS
304,0.0164999060325,0.0160334788546,0.00314639183721,0.0202865392782,0.0213003510285,0.00571195413834,0.544,PRAMPC
305,0.0164999060424,0.0160334788635,0.0031463918378,0.0202865392846,0.0213003510323,0.0057119541384,0.544,HISTD
306,0.0164999060324,0.0160334788546,0.00314639183721,0.0202865392782,0.0213003510285,0.00571195413834,0.544,PRATPP
307,0.0164999060324,0.0160334788546,0.00314639183721,0.0202865392782,0.0213003510285,0.00571195413834,0.544,HISTP
308,-0.451008390804,-0.153281735945,0.641716574399,-0.724687284809,-0.698410268642,0.588463069506,0.722,ASLP
309,0.0164999060324,0.0160334788546,0.00314639183721,0.0202865392782,0.0213003510285,0.00571195413834,0.544,PRMICI
310,0.0164999060324,0.0160334788546,0.00314639183721,0.0202865392782,0.0213003510285,0.00571195413834,0.544,ATPPRT
311,0.0164999060325,0.0160334788546,0.00314639183721,0.0202865392782,0.0213003510285,0.00571195413834,0.544,HDH
312,0.0164999060324,0.0160334788546,0.00314639183721,0.0202865392782,0.0213003510285,0.00571195413834,0.544,HSTPT
313,0.0164999060324,0.0160334788546,0.00314639183721,0.0202865392782,0.0213003510285,0.00571195413834,0.544,IGPDH
314,0.0092384482743,0.00972239560285,0.00399629953323,0.01024266054,0.00834514800001,0.00634117754206,0.668,ILETAR2
315,2.1881940713,2.3930320527,1.07434693968,0.35863870698,0.244467852165,0.345677951087,0.072,L2OA
316,2.1881940713,2.3930320527,1.07434693968,0.358638706984,0.244467852165,0.345677951086,0.072,H2CT
317,2.1881940713,2.3930320527,1.07434693968,0.35863870698,0.244467852165,0.345677951087,0.072,H2CD
318,2.1881940713,2.3930320527,1.07434693968,0.35863870698,0.244467852165,0.345677951087,0.072,H2CPD
319,2.18819407131,2.39303205272,1.07434693968,0.358638706992,0.244467852175,0.345677951085,0.072,ICCT
320,0.0246564284227,0.0254586111342,0.0125477131956,0.0510157871453,0.0528613189938,0.0182420535813,0.158,DHDPS
321,-1.20394361147e-13,1.13686837722e-13,1.54434289731e-12,-2.45353248829e-12,-2.27373675443e-12,2.06685869687e-12,0.228,HCITI
322,0.0248432896777,0.0231284081434,0.0157556832689,0.0098438306852,0.00707604718464,0.00914847427121,0.422,PYAS
323,0.0494997181004,0.0481004365661,0.00943917551187,0.0608596178305,0.0639010530809,0.0171358624128,0.544,SDPDS
324,0.00824995301625,0.00801673942731,0.00157319591861,0.0101432696391,0.0106501755142,0.00285597706916,0.544,UAAGDS
325,0.0494997181004,0.0481004365661,0.00943917551187,0.0608596178305,0.0639010530809,0.0171358624128,0.544,DAPE
326,-1.00419583759e-12,-9.66338120632e-13,1.38902050457e-12,4.14615897171e-13,1.02318153949e-12,2.21410971969e-12,0.592,HICITD
327,2.49542608799e-13,0.0,1.38067722043e-12,-1.14698650577e-12,-1.13686837722e-12,9.61420997083e-13,0.496,AACT
328,0.0130841075142,0.00967545184092,0.0124398201082,0.0345318470994,0.03092834378,0.0115757504415,0.234,DHDPRy
329,0.0115723209084,0.00842556686287,0.00948380893452,0.016483940046,0.0146074568053,0.0116003831581,0.826,DHDPRx_r
330,0.0494997181004,0.0481004365662,0.00943917551187,0.0608596178305,0.0639010530809,0.0171358624128,0.544,SDPTA
331,0.0494997181004,0.0481004365661,0.00943917551187,0.0608596178305,0.0639010530809,0.0171358624128,0.544,THDPS
332,0.0412497650842,0.0400836971389,0.00786597959327,0.0507163481913,0.0532508775666,0.0142798853436,0.544,DAPDC
333,2.69573669172e-12,2.66011896229e-12,1.08239260501e-12,1.94274991097e-12,1.68709563426e-12,1.4786813878e-12,0.57,LYSAM
334,2.67274794044e-12,2.62283722893e-12,1.07213494542e-12,-2.60125860261e-12,-2.29397501318e-12,1.60675881424e-12,0.002,DH35O
335,2.658212703e-12,2.63655133722e-12,1.05767669553e-12,-3.16519968797e-12,-2.88864910548e-12,1.58109195073e-12,0.002,A53C
336,2.63343793689e-12,2.6402045421e-12,1.03675525987e-12,-3.18694075087e-12,-2.90340021989e-12,1.61770782873e-12,0.002,AB3CL
337,-2.68941304319e-13,-1.75389839112e-13,2.82300213777e-13,2.316647053e-12,2.08428728667e-12,1.48524729308e-12,0.002,DH36M
338,-0.58490330258,-0.491682418022,0.405852634263,-0.372512961286,-0.279994227677,0.30086991172,0.674,BUTCT2
339,93.8100126115,93.0629431849,69.325744401,539.967247639,553.03491844,86.4542968842,0.002,NP1
340,0.0329998120629,0.0320669577069,0.00629278367439,0.0405730785536,0.0426007020527,0.011423908275,0.544,NNDPR
341,0.147598294954,0.115453401101,0.120976735789,0.140376155606,0.123756406812,0.0955907086288,0.974,NNAM
342,0.280929114774,0.249990575614,0.244446248552,0.294539717236,0.192248189102,0.267552024744,0.876,NMNAT
343,0.110543583832,0.07849048143,0.104011231067,0.106771064953,0.0840424614934,0.0882101796215,0.944,NADS1
344,0.180598107016,0.148809612601,0.121023526123,0.180949234161,0.166050980838,0.0956331369111,0.93,NNATr
345,128.126621037,133.875100627,39.4696900577,105.486721655,102.942393282,40.8819569915,0.722,NRRH
346,-450.556052388,-456.537727486,76.3611943539,-139.601157805,-145.952086972,41.9286854772,0.002,ASPO2y
347,0.0700545231845,0.0457928312027,0.0712981783032,0.0741781692072,0.0607792351414,0.0567872759869,0.958,NADS2
348,450.428739789,456.516947666,76.4211590512,139.441617052,145.756915859,41.8985714995,0.002,ASPO2
349,0.147598294954,0.115453401101,0.120976735789,0.140376155607,0.123756406815,0.0955907086288,0.974,NAPRT
350,221.936633648,220.598970909,51.0774679105,645.453969293,671.144024022,91.8839136752,0.002,NT5C
351,222.217562763,220.766060904,51.0592384361,645.748509011,671.514849669,91.8872050603,0.002,NADDP
352,0.876252784452,0.697352850511,0.768107174776,1.00132730956,0.74266995169,0.867308030767,0.906,NADDP2
353,0.0329998120629,0.0320669577069,0.00629278367439,0.0405730785537,0.0426007020529,0.011423908275,0.544,QULNS
354,-221.789035353,-220.339064751,51.089442801,-645.313593138,-671.023310988,91.8850165518,0.002,NADN
355,0.892752690487,0.711381971474,0.768225763488,1.02161384884,0.760336768586,0.86718054522,0.902,NADK
356,0.160312411049,0.127879948315,0.136311365802,0.200113832053,0.186099651472,0.119695466375,0.648,ASPO6
357,1.53022483573e-13,-1.13686837722e-13,1.12731612965e-12,-4.64638105768e-13,-2.27373675443e-13,1.32996247323e-12,0.73,NAR_syn
358,0.0,0.0,0.0,0.0,0.0,0.0,0.002,NITR
359,1.91467747889,1.74321699692,1.08160172647,4.01989472143,3.37227475741,2.84052453323,0.594,NOR_syn
360,1.19839789462,1.08112224648,0.915671264119,2.54733616229,1.56522133884,2.84005137942,0.844,NTRIRy
361,-6.77130174154e-12,-6.48014975013e-12,5.43467974069e-12,0.0,0.0,0.0,0.002,HAMR
362,0.716279584267,0.614277692926,0.555283878681,1.47255855914,1.29818599259,1.00602291277,0.502,NTRIR2x
363,0.204274467491,0.157063641571,0.15651292736,0.266301556155,0.227499392173,0.220475080959,0.768,FGFT
364,0.432860359312,0.414336053955,0.197781680605,0.339461178659,0.322415540287,0.175920526694,0.692,FTCD
365,0.0488531032624,0.0333184037999,0.0493737496808,0.0811416149217,0.0501328023279,0.0852077823544,0.728,THFOR2
366,9.21669837197,9.17654860775,1.05448081533,10.609555726,10.6076818936,1.44603364226,0.436,MRF
367,9.66785952364,9.59123281402,1.10979526214,10.9543386284,10.9602945322,1.45085621257,0.432,COMCOA
368,577.193230953,582.43628859,90.1508484338,526.992449804,542.17572038,77.3317190086,0.716,THFSP
369,1.15688707199,0.843649671455,1.06383568243,1.03932352239,0.804138024985,0.960552469073,0.958,THFAT
370,0.461309777442,0.482525951038,0.290316148471,0.358897755372,0.362870548033,0.200682167003,0.696,MTHFR2_1
371,-0.662575062421,-0.691834097838,0.269525165616,-0.897034041727,-0.917592502596,0.383950384728,0.558,MTHFC_1
372,0.289060335903,0.277736818661,0.179774631767,0.204420894865,0.18708117459,0.125315562136,0.692,MTHFD2
373,9.66785952364,9.59123281402,1.10979526214,10.9543386284,10.9602945322,1.45085621257,0.432,MHFMT
374,1.15688707199,0.843649671455,1.06383568243,1.03932352239,0.804138024985,0.960552469073,0.958,FTHFCL
375,0.144928834696,0.117820462712,0.131560060616,0.619453524355,0.756516216637,0.378326655413,0.402,MTHFD
376,4.37711814239,4.32313001641,0.656319681002,2.85614192503,2.85388678384,0.501345788561,0.064,GCC2
377,1.31888220766,1.04017359218,1.02873029274,0.869883093136,0.711928410301,0.685606230793,0.782,FTHFLi
378,3.6540886317,2.36492087324,7.1686735342,8.58189638004,1.21711532729,18.382155466,0.914,CMH2
379,1.74572538387,1.54276414128,1.21206653285,1.86474942692,1.53996995389,1.45328523547,0.998,SSCOARy
380,13.3219481554,12.3680818947,7.17323989227,19.5362350084,12.4195527646,17.4787426106,0.814,CO2FO
381,-6.56825618709,-6.40181463142,1.6694907681,-7.14272228004,-7.14035940426,2.21454237958,0.748,FNRR
382,-1.75782434313e-13,-1.60488211714e-13,1.10929987164e-13,3.09731092036e-13,3.27013377887e-13,9.219166629e-14,0.002,COAO
383,0.0,0.0,0.0,0.0,0.0,0.0,0.002,FNRR2
384,-2.35353673963,-1.22866612397,6.99786806627,-7.11235996366,1.13179726795,18.7542114067,0.914,FNRR3
385,0.848417427802,0.706005445154,0.701600767099,2.250242814,2.0697346624,1.15822828698,0.22,COR
386,6.54302387859e-15,3.90027869059e-15,7.27265239917e-15,6.98775327491e-14,7.61538368704e-14,3.89698782288e-14,0.076,FRUpts
387,1.74796848677e-14,1.40686389256e-14,1.39474519445e-14,6.04235928399e-14,3.20181511466e-14,6.17454972012e-14,0.506,UACCpts
388,-3.39619389364e-14,-2.21287244736e-14,2.89827810231e-14,-1.38042648241e-14,-1.272970407e-14,9.05836892064e-15,0.834,GALTpts
389,-2.66410597987e-15,-2.54379667074e-15,1.72084777271e-15,-4.90143419921e-15,-4.47202594461e-15,3.17641686625e-15,0.468,MALTpts
390,6.29370307493e-16,6.33401746382e-16,4.20837964456e-16,3.60712162864e-15,1.59482421554e-15,3.50560329112e-15,0.232,TREpts
391,0.0,0.0,0.0,0.0,0.0,0.0,0.002,MANpts
392,7.55445811679e-16,5.2054677418e-16,6.53996614665e-16,-7.28836709856e-16,-6.61409278752e-16,5.51548907531e-16,0.002,GLCADpts
393,1.26175346587e-15,1.17769246272e-15,9.11226569066e-16,-7.26631643124e-14,-7.43948038249e-14,3.83955835903e-14,0.002,MAN6Gpts
394,0.0,0.0,0.0,-7.67213377084e-15,-7.19008890923e-15,3.8762746903e-15,0.002,CELLBpts
395,7.78314007224e-14,8.92913956722e-14,3.93238184817e-14,9.13066050416e-14,8.66274467943e-14,6.62450229251e-14,0.812,SUCpts
396,5.23043603147e-15,4.96035883264e-15,3.20033307033e-15,-7.13979189443e-17,-7.72961346103e-17,2.94284839252e-17,0.002,GAMpts
397,0.0,0.0,0.0,0.0,0.0,0.0,0.002,MNLpts
398,2.60474177622e-14,2.2871974531e-14,1.72150050513e-14,-2.55545969576e-12,-2.48028533297e-12,1.31179770971e-12,0.002,DACHpts
399,-1.56421193014e-14,-1.47393055457e-14,9.93734123482e-15,-8.64459410721e-14,-9.57854427751e-14,3.81158197081e-14,0.052,FRUpts2
400,-5.53624372639e-14,-6.17411361393e-14,2.47817297699e-14,1.00613388819e-14,8.87164944643e-15,7.55496793961e-15,0.002,TGTpts
401,8.47809831658e-15,7.7229035959e-15,5.99206743058e-15,-1.93910791776e-15,-1.72877918549e-15,1.06816552286e-15,0.002,SBTpts
402,8.13407545994,8.10337886307,0.647681486495,8.78198047803,8.88123763483,0.424677905309,0.478,GLCpts
403,2.19660443025e-14,1.84795243607e-14,1.51375371144e-14,5.78573083704e-14,4.42989930667e-14,4.5643152577e-14,0.372,FUCpts
404,0.325965412914,0.248257958597,0.280966091543,0.299901037157,0.247954641062,0.220918855025,0.998,ACACCT
405,577.380997774,582.537720755,90.1920469577,527.107669589,542.265975716,77.3279375508,0.716,MOHMT
406,577.193230953,582.43628859,90.1508484338,526.992449804,542.17572038,77.3317190086,0.716,2DHPFALDL
407,0.0517565405567,0.0444277837017,0.0319829888375,0.0768783427692,0.0761196873587,0.0449209090607,0.638,PPCDC
408,4.73985343047e-13,5.30744424028e-13,2.38248548527e-13,1.20250592541e-13,1.25461934866e-13,4.83465965514e-14,0.24,GCOADH
409,0.187766821208,0.178105883802,0.119433848363,0.115219784871,0.0849895046921,0.0992976016118,0.7,PBAL
410,0.0190744042224,0.0148824239929,0.0148823550791,0.0318034930951,0.0268221246366,0.024560767959,0.668,PPNCL
411,0.0517565405559,0.0444277837006,0.0319829888375,0.0768783427689,0.0761196873583,0.0449209090605,0.638,PNTK
412,0.254798937671,0.178935371482,0.254933852772,0.33369482506,0.233392966588,0.320121743444,0.874,ACPPD
413,-1.91812432604e-12,-1.25055521494e-12,2.01233066241e-12,4.32919478044e-12,5.22959453519e-12,4.57261384438e-12,0.45,PNCDC
414,0.254798937671,0.178935371482,0.254933852772,0.333694825066,0.233392966593,0.320121743445,0.874,HACPS
415,0.306555478227,0.232492357945,0.255681309129,0.410573167829,0.309658580786,0.319913313072,0.782,DPCOAK
416,0.0326821363336,0.0240765238938,0.0299661316428,0.0450748496738,0.0397491092531,0.0334634463734,0.77,PPNCL2
417,4.84968981582e-15,3.83819096901e-15,4.0401802613e-15,3.00734049834e-13,3.19081696843e-13,1.04906766439e-13,0.002,APNPT
418,3.19821028404,3.16675056538,1.20056291703,0.699514148393,0.636117264916,0.810860741076,0.042,ACLS
419,-1.06508450352e-14,-9.64044753204e-15,4.61638227524e-15,-2.90168749634e-13,-3.05139190007e-13,9.93387369161e-14,0.002,APCPT
420,2.54638481763,2.41050362001,0.703154916006,2.95074358645,2.76889574187,0.871099471925,0.688,MCOATA
421,0.187766821205,0.1781058838,0.119433848363,0.11521978487,0.0849895046903,0.099297601612,0.7,DPR
422,0.306555478228,0.232492357946,0.255681309129,0.410573167829,0.309658580786,0.319913313072,0.782,PTPATi
423,514.114148546,519.937496036,95.3292251052,562.44515706,560.823164839,53.3646471971,0.8,GALUi
424,-28.2756097094,-30.260541403,39.1142567177,0.499127631941,0.462370005325,1.35243869365,0.546,R5P2D
425,28.2756097094,30.260541403,39.1142567177,-0.499127631941,-0.462370005329,1.35243869366,0.546,R5P2D2
426,-3.18144051587e-16,-2.86702680278e-16,2.13023168994e-16,0.0,0.0,0.0,0.002,ARAI
427,1.18429194168e-15,9.10273201422e-16,1.05013180311e-15,0.0,0.0,0.0,0.002,TAGURr
428,1.18429194168e-15,9.10273201422e-16,1.05013180311e-15,0.0,0.0,0.0,0.002,ALTRH
429,0.0,0.0,0.0,0.0,0.0,0.0,0.002,XYLK
430,-3.18144051587e-16,-2.86702680278e-16,2.13023168994e-16,0.0,0.0,0.0,0.002,RBK_L1
431,0.0,0.0,0.0,0.0,0.0,0.0,0.002,RBP4E
432,0.0,0.0,0.0,0.0,0.0,0.0,0.002,XYLI1
433,0.330632570865,0.183799413255,0.353545618902,0.206546607531,0.173476480002,0.164797923213,0.872,TKT2
434,1.45853319654,1.25553358745,0.776429181311,1.55042034671,1.501736593,0.439831813643,0.87,RPE
435,1.31131984606,1.30907600566,0.728551948258,0.898623145277,0.64454647632,0.78904287176,0.694,GNK
436,0.335018403667,0.163616027585,0.438452130546,0.356078702229,0.252007995532,0.314741596609,0.872,DX5PL
437,4.18211865729,4.1110921669,0.839678080261,3.82425261247,3.81666249687,0.692069075312,0.726,PRPPS
438,1.30545283707,1.21254595549,0.426483791251,1.50723602428,1.48593179137,0.266934727589,0.568,RPI
439,224.401325058,223.036549731,50.9336962771,647.231464981,672.498545922,91.7612703233,0.002,PPM
440,0.53908626351,0.403906285348,0.514968434773,0.455282998759,0.361655211297,0.402743011143,0.952,EDA
441,2.9205073988,2.60483041202,1.15932813468,3.2179551071,3.18453935832,0.632321761917,0.678,GND
442,2.11775368062e-15,1.62775271437e-15,1.87784820017e-15,0.0,0.0,0.0,0.002,DDGLK
443,150.77863616,149.614069944,46.2465329871,221.962739678,232.714897463,80.8086152032,0.56,SBP
444,2.19744307639,2.05976237089,1.40741037095,1.18541867269,1.0549402896,0.920143892063,0.666,GLYCK2
445,0.53908626351,0.403906285348,0.514968434773,0.455282998759,0.361655211297,0.402743011143,0.952,EDD
446,0.0,0.0,0.0,0.0,0.0,0.0,0.002,DRBK
447,2.14827381625,1.84505141898,1.45585646028,2.7746149606,2.87277571852,1.09802938378,0.676,PGL
448,1.05725833776,0.65916331832,1.08148986668,1.38693978223,0.87643347317,1.50098048742,0.87,RBK
449,113.127863919,103.255289723,63.2547418268,392.717386221,392.317182579,85.2435485309,0.032,TKT1
450,0.140872275059,0.11685325011,0.106903222996,0.111270792414,0.0831696903701,0.0931936935981,0.836,PPM2
451,-136.019507659,-144.253984912,45.8164821175,2.40515915895,2.24451316286,2.07841410296,0.032,PTAr
452,1.31131984606,1.30907600566,0.728551948258,0.898623145277,0.64454647632,0.78904287176,0.694,DGUO
453,0.140872275059,0.11685325011,0.106903222996,0.111270792414,0.0831696903703,0.093193693598,0.836,DRPA
454,0.462249651149,0.437409086437,0.183897119138,0.781248429414,0.780063054101,0.222216904168,0.35,SHKK
455,0.226268362044,0.186372534611,0.157447507358,0.250901177324,0.25804352387,0.116981598382,0.782,4HALDD
456,0.189580503935,0.147275937905,0.158975755147,0.0887968627507,0.0710277440638,0.0717112920932,0.742,PPND
457,-547.226274973,-532.704859639,115.807645213,-620.329783423,-620.841937509,71.5305045079,0.55,PPNDH
458,547.28771269,532.730669154,115.809482666,620.522317546,621.003560597,71.5723954104,0.55,AROAT
459,0.247997051491,0.247773453034,0.140245421491,0.60246658563,0.625414955898,0.206873301121,0.258,SHK3Dr
460,0.462249651149,0.437409086437,0.183897119138,0.781248429414,0.780063054101,0.222216904168,0.35,CHORS
461,0.462249651149,0.437409086437,0.183897119138,0.781248429414,0.780063054101,0.222216904168,0.35,DHQS
462,0.214252599658,0.186835367801,0.168429624438,0.178781843784,0.131305083289,0.16277288615,0.866,SKDH
463,547.242774879,532.722295442,115.806802481,620.350069962,620.865437321,71.5293724548,0.55,AROH
464,0.0449378111085,0.0313560097452,0.0364653196164,0.172247584211,0.173491272614,0.110112835407,0.266,ARNO
465,0.462249651149,0.437409086437,0.183897119138,0.781248429414,0.780063054101,0.222216904168,0.35,PSCVT
466,0.251018221075,0.211653817018,0.158296502789,0.281330986239,0.289763893726,0.116764364638,0.762,CHORM
467,0.462249651149,0.437409086437,0.183897119138,0.781248429414,0.780063054101,0.222216904168,0.35,DHQTi
468,0.226268362039,0.1863725346,0.157447507354,0.25090117732,0.258043523865,0.116981598383,0.782,C4HP
469,547.226274973,532.704859639,115.807645213,620.329783423,620.841937509,71.5305045079,0.55,PHETA1
470,0.462249651149,0.437409086437,0.183897119138,0.781248429416,0.780063054102,0.222216904168,0.35,DDPA
471,1.26362920128e-12,1.13686837722e-12,9.99520505552e-13,7.19637682777e-14,-1.13686837722e-13,3.07480615141e-12,0.598,O2XOADOX
472,0.226268362027,0.18637253459,0.157447507351,0.250901177324,0.258043523871,0.116981598382,0.782,HPH4CL
473,0.546795592435,0.507366576234,0.314979668226,0.742364569672,0.740015075945,0.425745008629,0.774,P3PCL
474,0.0,0.0,0.0,-2.93659739718e-14,-1.98822745596e-14,2.5391591959e-14,0.002,AEPPYRTA
475,0.330675609772,0.255812781276,0.289032363722,0.349142645123,0.271087293247,0.311267737873,0.978,PALDH
476,0.546795592447,0.507366576251,0.314979668227,0.74236456967,0.740015075949,0.425745008629,0.774,PPPM
477,2.71528454723,2.9259236408,1.29372616968,-0.203311760372,0.0272302991874,0.96318992384,0.078,ACALD
478,0.216119982653,0.155461880584,0.176220148245,0.393221924545,0.258088058984,0.335372863857,0.858,PHHL
479,0.0,0.0,0.0,2.28965291171e-13,2.27373675443e-13,3.7017953891e-13,0.026,PHNO
480,12.6582647528,12.5534625024,1.22975150646,12.7688721145,12.7842467683,1.07861472976,0.94,PPA
